INQ_YMD,PDLT_CODE,PDLT_NM,NMYR_RATE,BFRT_RATE,SPCS_CODE,WHSL_DAIL_PRCE,RTSL_DAIL_PRCE
일자,품목코드,품목명,평년 비율,전일 비율,품종코드,도매일일가격,소매일일가격
20160130,1207,건고추,-10.643,0,1207,7800,10608
20160130,1209,마늘,40.364,1.282,12A9,7800,9960
20160130,1209,마늘,38.122,0,1209,6000,0
20160130,1201,양파,84.615,-1.987,1201,1560,2575
20160130,1202,대파,129.248,-15.382,1202,3049,5364
20160131,1001,배추,32.05,1.086,1001,2332,2777
20160131,1101,무,136.999,-19.72,1101,1594.8,1752
20160131,1207,건고추,-10.643,0,1207,7800,10608
20160131,1209,마늘,40.364,1.282,12A9,7800,9960
20160329,1101,무,96.639,12.874,1101,1638.2,1909
20160329,1207,건고추,-12.742,0,1207,7560,10608
20160329,1209,마늘,38.019,0,12A9,8150,11030
20160329,1209,마늘,28.096,0,1209,5740,0
20160329,1201,양파,82.524,0.228,1201,1316,2560
20160329,1202,대파,99.6,16.139,1202,2497,4586
20160330,1001,배추,79.732,7.828,1001,4292.333,4088
20160330,1101,무,91.957,-2.464,1101,1598.8,1912
20160330,1207,건고추,-12.742,0,1207,7560,10483
20160330,1209,마늘,38.019,0,12A9,8150,11054
20160330,1209,마늘,28.096,0,1209,5740,0
20160330,1201,양파,71.983,-6.129,1201,1240,2570
20160330,1202,대파,85.132,-7.815,1202,2316,4552
20160331,1001,배추,70.226,-5.592,1001,4065,4196
20160331,1101,무,112.725,9.764,1101,1771.8,1921
20160331,1207,건고추,-12.742,0,1207,7560,10483
20160331,1209,마늘,38.019,0,12A9,8150,11067
20160331,1209,마늘,28.096,0,1209,5740,0
20160331,1201,양파,82.108,5.56,1201,1313,2688
20160331,1202,대파,90.248,2.689,1202,2380,4398
20160401,1001,배추,69.198,-1.922,1001,3988.333,4117
20160401,1101,무,95.233,-5.54,1101,1678.8,1898
20160401,1207,건고추,-12.165,0,1207,7560,10483
20160401,1209,마늘,35.023,0,12A9,8150,11299
20160401,1209,마늘,26.767,0,1209,5740,0
20160401,1201,양파,82.41,0.304,1201,1317,2681
20160401,1202,대파,48.122,-28.44,1202,1853,4317
20160530,1101,무,3.797,1.9,1101,1147.5,2134
20160530,1207,건고추,-14.663,0,1207,7100,10289
20160530,1209,마늘,52.333,0,12A9,8750,12493
20160530,1209,마늘,56.912,0,1209,6300,0
20160530,1201,양파,23.645,3.054,1201,753,1531
20160530,1202,대파,29.602,3.068,1202,1760,4151
20160531,1001,배추,57.063,-21.764,1001,1957.333,3701
20160531,1101,무,1.989,-1.756,1101,1127.7,2092
20160531,1207,건고추,-14.663,0,1207,7100,10289
20160531,1209,마늘,52.333,0,12A9,8750,12506
20160531,1209,마늘,56.912,0,1209,6300,0
20160531,1201,양파,16.092,-6.506,1201,707,1529
20160531,1202,대파,37.555,5.782,1202,1868,4133
20160601,1001,배추,68.064,-3.892,1001,1884,3588
20160601,1101,무,-24.521,-19.371,1101,944.7,2054
20160601,1207,건고추,-14.663,0,1207,7100,10289
20160601,1209,마늘,56.334,0,12A9,8750,12506
20160601,1209,마늘,67.375,0,1209,6300,0
20160601,1201,양파,-12.863,-12.222,1201,630,1528
20160601,1202,대파,22.269,-7.666,1202,1735,4145
20160602,1001,배추,69.045,0.58,1001,1895,3499
20160602,1101,무,-28.355,-5.353,1101,896.7,1991
20160602,1207,건고추,-14.663,0,1207,7100,10289
20160602,1209,마늘,56.334,0,12A9,8750,12506
20160602,1209,마늘,67.375,0,1209,6300,0
20160602,1201,양파,-10.235,2.928,1201,649,1492
20160602,1202,대파,-1.762,-24.462,1202,1394,4084
20151129,1202,대파,67.22,-5.656,1202,2316,3744
20151130,1001,배추,-20.356,-30.961,1001,1522.333,2232
20151130,1101,무,-24.444,-20.923,1101,883.7,1377
20151130,1207,건고추,-12.648,0,1207,8060,10608
20151130,1209,마늘,25.159,0,12A9,6900,9224
20151130,1209,마늘,23.62,0,1209,5600,0
20151130,1201,양파,110.875,-0.448,1201,1784,2525
20151130,1202,대파,72.635,3.137,1202,2391,3829
20151201,1001,배추,-40.086,-36.206,1001,1117.667,2211
20151201,1101,무,-25.972,1.274,1101,895.1,1387
20151201,1207,건고추,-12.162,0,1207,8060,10608
20151201,1209,마늘,24.909,0,12A9,6900,9273
20151201,1209,마늘,22.807,0,1209,5600,0
20151201,1201,양파,110.926,-0.45,1201,1776,2542
20151201,1202,대파,46.675,0.541,1202,2404,3860
20151202,1001,배추,-24.866,20.3,1001,1402.333,2183
20151202,1101,무,-11.497,16.307,1101,1069.5,1397
20151202,1207,건고추,-12.162,0,1207,8060,10608
20151202,1209,마늘,24.909,0,12A9,6900,9278
20151202,1209,마늘,23.684,0.709,1209,5640,0
20151202,1201,양파,109.264,-0.795,1201,1762,2545
20151202,1202,대파,54.545,5.093,1202,2533,3869
20151203,1001,배추,-26.902,-2.785,1001,1364.333,2240
20151203,1101,무,-24.979,-17.981,1101,906.5,1408
20151203,1207,건고추,-12.162,0,1207,8060,10608
20151203,1209,마늘,24.909,0,12A9,6900,9281
20151203,1209,마늘,23.684,0,1209,5640,0
20151203,1201,양파,103.563,-2.8,1201,1714,2565
20151203,1202,대파,59.793,3.284,1202,2619,4065
20160131,1209,마늘,38.122,0,1209,6000,0
20160131,1201,양파,84.615,-1.987,1201,1560,2575
20160131,1202,대파,129.248,-15.382,1202,3049,5364
20160201,1001,배추,9.542,-18.798,1001,1963,2881
20160201,1101,무,155.436,16.204,1101,1903.2,1811
20160201,1207,건고추,-10.417,0,1207,7800,10608
20160201,1209,마늘,39.71,1.282,12A9,7800,9960
20160201,1209,마늘,38.185,0,1209,6000,0
20160201,1201,양파,59.896,-1.102,1201,1543,2567
20160201,1202,대파,125.101,9.094,1202,3354,5654
20160202,1001,배추,10.435,0.792,1001,1978.667,2908
20160202,1101,무,170.47,5.548,1101,2015,1900
20160202,1207,건고추,-10.417,0,1207,7800,10608
20160202,1209,마늘,41.501,1.266,12A9,7900,10031
20160202,1209,마늘,38.185,0,1209,6000,0
20160202,1201,양파,54.093,-3.766,1201,1487,2567
20160202,1202,대파,135.503,4.417,1202,3509,5806
20160203,1001,배추,25.391,11.942,1001,2247,2914
20160203,1101,무,95.705,-38.222,1101,1457.8,1910
20160203,1207,건고추,-10.417,0,1207,7800,10608
20160203,1209,마늘,41.501,0,12A9,7900,10044
20160203,1209,마늘,38.185,0,1209,6000,0
20160203,1201,양파,50.881,-2.129,1201,1456,2567
20160203,1202,대파,111.678,-11.256,1202,3154,5822
20160204,1001,배추,19.42,-5,1001,2140,2966
20160204,1101,무,101.745,3.02,1101,1503.2,2126
20160204,1207,건고추,-10.417,0,1207,7800,10608
20160204,1209,마늘,43.292,1.25,12A9,8000,9939
20160402,1001,배추,81.502,6.764,1001,4277.667,4117
20160402,1101,무,89.07,-3.241,1101,1626.1,1898
20160402,1207,건고추,-12.165,0,1207,7560,10483
20160402,1209,마늘,35.023,0,12A9,8150,11351
20160402,1209,마늘,26.767,0,1209,5740,0
20160402,1201,양파,93.906,5.929,1201,1400,2681
20160402,1202,대파,48.122,0,1202,1853,4317
20160403,1001,배추,81.502,6.764,1001,4277.667,4117
20160403,1101,무,89.07,-3.241,1101,1626.1,1898
20160403,1207,건고추,-12.165,0,1207,7560,10483
20160403,1209,마늘,35.023,0,12A9,8150,11351
20160403,1209,마늘,26.767,0,1209,5740,0
20160403,1201,양파,93.906,5.929,1201,1400,2681
20160403,1202,대파,48.122,0,1202,1853,4317
20160404,1001,배추,92.448,5.695,1001,4536,4231
20160404,1101,무,97.093,4.037,1101,1694.5,1908
20160404,1207,건고추,-12.165,0,1207,7560,10483
20160404,1209,마늘,35.023,0,12A9,8150,11351
20160404,1209,마늘,26.767,0,1209,5740,0
20160404,1201,양파,117.313,10.771,1201,1569,2644
20160404,1202,대파,58.353,6.461,1202,1981,4164
20160405,1001,배추,93.848,0.722,1001,4569,4228
20160405,1101,무,123.721,11.924,1101,1923.9,1908
20160405,1207,건고추,-12.165,0,1207,7560,10483
20160405,1209,마늘,35.023,0,12A9,8150,11352
20160405,1209,마늘,26.767,0,1209,5740,0
20160405,1201,양파,151.108,13.458,1201,1813,2641
20160603,1001,배추,71.454,1.422,1001,1922.333,3401
20160603,1101,무,-24.92,4.637,1101,940.3,1952
20160603,1207,건고추,-14.663,0,1207,7100,10248
20160603,1209,마늘,56.334,0,12A9,8750,12574
20160603,1209,마늘,67.375,0,1209,6300,0
20160603,1201,양파,-9.405,0.916,1201,655,1490
20160603,1202,대파,10.5,11.097,1202,1568,4106
20160604,1001,배추,96.075,12.528,1001,2197.667,3401
20160604,1101,무,-24.281,0.844,1101,948.3,1952
20160604,1207,건고추,-14.663,0,1207,7100,10185
20160604,1209,마늘,56.334,0,12A9,8750,12562
20160604,1209,마늘,67.375,0,1209,6300,0
20160604,1201,양파,-10.373,-1.08,1201,648,1490
20160604,1202,대파,7.681,-2.618,1202,1528,4106
20160605,1001,배추,96.075,12.528,1001,2197.667,3401
20160605,1101,무,-24.281,0.844,1101,948.3,1952
20160605,1207,건고추,-14.663,0,1207,7100,10185
20160605,1209,마늘,56.334,0,12A9,8750,12562
20160605,1209,마늘,67.375,0,1209,6300,0
20160605,1201,양파,-10.373,-1.08,1201,648,1490
20160605,1202,대파,7.681,-2.618,1202,1528,4106
20160606,1001,배추,71.008,-14.641,1001,1917,3401
20160606,1101,무,-25,-1.044,1101,938.5,1952
20160606,1207,건고추,-14.663,0,1207,7100,10185
20160606,1209,마늘,56.334,0,12A9,8750,12562
20160606,1209,마늘,67.375,0,1209,6300,0
20160606,1201,양파,-2.766,7.824,1201,703,1490
20151204,1001,배추,-18.489,10.3,1001,1521,2240
20151204,1101,무,-32.093,-10.481,1101,820.5,1408
20151204,1207,건고추,-12.162,0,1207,8060,10608
20151204,1209,마늘,24.909,0,12A9,6900,9369
20151204,1209,마늘,23.684,0,1209,5640,0
20151204,1201,양파,92.993,-5.477,1201,1625,2565
20151204,1202,대파,43.746,-11.163,1202,2356,4065
20151205,1001,배추,-38.478,-32.491,1001,1148,2240
20151205,1101,무,-31.431,1.025,1101,829,1408
20151205,1207,건고추,-12.162,0,1207,8060,10608
20151205,1209,마늘,24.909,0,12A9,6900,9369
20151205,1209,마늘,23.684,0,1209,5640,0
20151205,1201,양파,90.143,-1.499,1201,1601,2565
20151205,1202,대파,30.323,-10.3,1202,2136,4065
20151206,1001,배추,-38.478,-32.491,1001,1148,2240
20151206,1101,무,-31.431,1.025,1101,829,1408
20151206,1207,건고추,-12.162,0,1207,8060,10608
20151206,1209,마늘,24.909,0,12A9,6900,9369
20151206,1209,마늘,23.684,0,1209,5640,0
20151206,1201,양파,90.143,-1.499,1201,1601,2565
20151206,1202,대파,30.323,-10.3,1202,2136,4065
20151207,1001,배추,-42.872,-7.659,1001,1066.333,2221
20151207,1101,무,-41.522,-17.306,1101,706.7,1432
20151207,1207,건고추,-12.162,0,1207,8060,10608
20151207,1209,마늘,24.909,0,12A9,6900,9369
20151207,1209,마늘,23.684,0,1209,5640,0
20151207,1201,양파,97.15,3.554,1201,1660,2554
20151207,1202,대파,-0.427,-30.882,1202,1632,4477
20160204,1209,마늘,38.185,0,1209,6000,0
20160204,1201,양파,52.539,1.087,1201,1472,2654
20160204,1202,대파,125.369,6.075,1202,3358,6265
20160205,1001,배추,23.605,3.401,1001,2215.333,3026
20160205,1101,무,74.094,-15.862,1101,1297.4,2079
20160205,1207,건고추,-10.417,0,1207,7800,10608
20160205,1209,마늘,43.292,0,12A9,8000,10568
20160205,1209,마늘,38.185,0,1209,6000,0
20160205,1201,양파,49.948,-1.728,1201,1447,2610
20160205,1202,대파,134.295,3.81,1202,3491,6334
20160206,1001,배추,20.257,-2.8,1001,2155,3026
20160206,1101,무,29.396,-34.557,1101,964.2,2079
20160206,1207,건고추,-10.417,0,1207,7800,10608
20160206,1209,마늘,43.292,0,12A9,8000,10641
20160206,1209,마늘,38.185,0,1209,6000,0
20160206,1201,양파,43.212,-4.703,1201,1382,2610
20160206,1202,대파,90.268,-23.139,1202,2835,6334
20160207,1001,배추,20.257,-2.8,1001,2155,3026
20160207,1101,무,29.396,-34.557,1101,964.2,2079
20160207,1207,건고추,-10.417,0,1207,7800,10608
20160207,1209,마늘,43.292,0,12A9,8000,10641
20160207,1209,마늘,38.185,0,1209,6000,0
20160207,1201,양파,43.212,-4.703,1201,1382,2610
20160207,1202,대파,90.268,-23.139,1202,2835,6334
20160208,1001,배추,20.257,-2.8,1001,2155,3026
20160208,1101,무,29.396,-34.557,1101,964.2,2079
20160208,1207,건고추,-10.417,0,1207,7800,10608
20160208,1209,마늘,43.292,0,12A9,8000,10641
20160405,1202,대파,58.913,0.352,1202,1988,4109
20160406,1001,배추,91.981,-0.972,1001,4525,4191
20160406,1101,무,103.14,-10.126,1101,1747,1928
20160406,1207,건고추,-12.165,0,1207,7560,10483
20160406,1209,마늘,36.68,1.212,12A9,8250,11352
20160406,1209,마늘,26.767,0,1209,5740,0
20160406,1201,양파,159.141,3.1,1201,1871,2624
20160406,1202,대파,62.11,1.972,1202,2028,4126
20160407,1001,배추,84.854,-3.856,1001,4357,4303
20160407,1101,무,126.628,10.355,1101,1948.8,1891
20160407,1207,건고추,-12.165,0,1207,7560,10483
20160407,1209,마늘,36.68,0,12A9,8250,11352
20160407,1209,마늘,26.767,0,1209,5740,0
20160407,1201,양파,154.986,-1.63,1201,1841,2588
20160407,1202,대파,65.228,1.887,1202,2067,4096
20160408,1001,배추,81.375,-1.91,1001,4275.333,4451
20160408,1101,무,130,1.496,1101,1978.4,1881
20160408,1207,건고추,-12.165,0,1207,7560,10446
20160408,1209,마늘,36.68,0,12A9,8250,11352
20160408,1209,마늘,26.767,0,1209,5740,0
20160408,1201,양파,141.551,-5.562,1201,1744,2614
20160408,1202,대파,95.364,15.426,1202,2444,4071
20160409,1001,배추,94.824,6.903,1001,4592.333,4451
20160409,1101,무,103.605,-12.974,1101,1751.2,1881
20160409,1207,건고추,-12.165,0,1207,7560,10446
20160409,1209,마늘,36.68,0,12A9,8250,11338
20160409,1209,마늘,26.767,0,1209,5740,0
20160606,1202,대파,16.702,7.729,1202,1656,4106
20160607,1001,배추,59.054,-7.515,1001,1783,3397
20160607,1101,무,-23.882,1.48,1101,952.6,1971
20160607,1207,건고추,-14.663,0,1207,7100,10185
20160607,1209,마늘,56.334,0,12A9,8750,12562
20160607,1209,마늘,67.375,0,1209,6300,0
20160607,1201,양파,-3.043,-0.285,1201,701,1495
20160607,1202,대파,11.557,-4.611,1202,1583,4062
20160608,1001,배추,51.65,-4.903,1001,1699.667,3353
20160608,1101,무,-27.396,-4.75,1101,909.4,1910
20160608,1207,건고추,-14.663,0,1207,7100,10185
20160608,1209,마늘,56.334,0,12A9,8750,12562
20160608,1209,마늘,67.375,0,1209,6300,0
20160608,1201,양파,-1.383,1.683,1201,713,1500
20160608,1202,대파,1.973,-9.399,1202,1447,4085
20160609,1001,배추,47.279,-2.968,1001,1650.667,3072
20160609,1101,무,-25,3.183,1101,939.3,1862
20160609,1207,건고추,-14.663,0,1207,7100,10185
20160609,1209,마늘,56.334,0,12A9,8750,12562
20160609,1209,마늘,67.375,0,1209,6300,0
20160609,1201,양파,-2.075,-0.706,1201,708,1535
20160609,1202,대파,-0.987,-2.989,1202,1405,4305
20160610,1001,배추,35.147,-8.955,1001,1515,3023
20160610,1101,무,-27.796,-3.859,1101,904.4,1820
20160610,1207,건고추,-14.663,0,1207,7100,10185
20160610,1209,마늘,56.334,0,12A9,8750,12550
20160610,1209,마늘,67.375,0,1209,6300,0
20151208,1001,배추,-47.053,-7.928,1001,988,2221
20151208,1101,무,-39.123,4.007,1101,736.2,1432
20151208,1207,건고추,-12.162,0,1207,8060,10608
20151208,1209,마늘,24.909,0,12A9,6900,9441
20151208,1209,마늘,25,1.053,1209,5700,0
20151208,1201,양파,95.487,-0.851,1201,1646,2554
20151208,1202,대파,4.088,4.338,1202,1706,4477
20151209,1001,배추,-50,-5.933,1001,932.667,2221
20151209,1101,무,-37.552,2.529,1101,755.3,1432
20151209,1207,건고추,-12.162,0,1207,8060,10608
20151209,1209,마늘,24.909,0,12A9,6900,9441
20151209,1209,마늘,25,0,1209,5700,0
20151209,1201,양파,88.599,-3.652,1201,1588,2554
20151209,1202,대파,2.013,-2.033,1202,1672,4477
20151210,1001,배추,-30.279,28.312,1001,1301,2247
20151210,1101,무,-37.717,-0.265,1101,753.3,1360
20151210,1207,건고추,-12.162,0,1207,8060,10608
20151210,1209,마늘,24.909,0,12A9,6900,9441
20151210,1209,마늘,25,0,1209,5700,0
20151210,1201,양파,86.817,-0.954,1201,1573,2579
20151210,1202,대파,3.661,1.589,1202,1699,4690
20151211,1001,배추,-39.048,-15.405,1001,1127.333,2202
20151211,1101,무,-26.326,1.426,1101,764.2,1373
20151211,1207,건고추,-11.584,0,1207,8060,10608
20151211,1209,마늘,25.227,0,12A9,6900,9702
20151211,1209,마늘,25.275,0,1209,5700,0
20151211,1201,양파,95.641,-0.127,1201,1571,2640
20151211,1202,대파,34.401,5.873,1202,1805,4557
20151212,1001,배추,-39.751,-1.227,1001,1113.667,2202
20160208,1209,마늘,38.185,0,1209,6000,0
20160208,1201,양파,43.212,-4.703,1201,1382,2610
20160208,1202,대파,90.268,-23.139,1202,2835,6334
20160209,1001,배추,20.257,-2.8,1001,2155,3026
20160209,1101,무,29.396,-34.557,1101,964.2,2079
20160209,1207,건고추,-10.417,0,1207,7800,10608
20160209,1209,마늘,43.292,0,12A9,8000,10641
20160209,1209,마늘,38.185,0,1209,6000,0
20160209,1201,양파,43.212,-4.703,1201,1382,2610
20160209,1202,대파,90.268,-23.139,1202,2835,6334
20160210,1001,배추,20.257,-2.8,1001,2155,3026
20160210,1101,무,29.396,-34.557,1101,964.2,2079
20160210,1207,건고추,-10.417,0,1207,7800,10608
20160210,1209,마늘,43.292,0,12A9,8000,10641
20160210,1209,마늘,38.185,0,1209,6000,0
20160210,1201,양파,43.212,-4.703,1201,1382,2610
20160210,1202,대파,90.268,-23.139,1202,2835,6334
20160211,1001,배추,23.305,12.232,1001,2455.333,3003
20160211,1101,무,0.342,-9.394,1101,881.4,1985
20160211,1207,건고추,-10.417,0,1207,7800,10608
20160211,1209,마늘,43.292,0,12A9,8000,10641
20160211,1209,마늘,38.185,0,1209,6000,0
20160211,1201,양파,57.731,2.539,1201,1418,2693
20160211,1202,대파,57.799,-16.284,1202,2438,6314
20160212,1001,배추,29.382,4.697,1001,2576.333,3003
20160212,1101,무,4.556,3.966,1101,917.8,1926
20160212,1207,건고추,-10.417,0,1207,7800,10608
20160409,1201,양파,117.867,-10.871,1201,1573,2614
20160409,1202,대파,60.671,-21.592,1202,2010,4071
20160410,1001,배추,94.824,6.903,1001,4592.333,4451
20160410,1101,무,103.605,-12.974,1101,1751.2,1881
20160410,1207,건고추,-12.165,0,1207,7560,10446
20160410,1209,마늘,36.68,0,12A9,8250,11338
20160410,1209,마늘,26.767,0,1209,5740,0
20160410,1201,양파,117.867,-10.871,1201,1573,2614
20160410,1202,대파,60.671,-21.592,1202,2010,4071
20160411,1001,배추,121.142,2.006,1001,4686.333,4462
20160411,1101,무,121.524,4.39,1101,1831.6,1891
20160411,1207,건고추,-11.97,0,1207,7560,10446
20160411,1209,마늘,34.87,0,12A9,8250,11338
20160411,1209,마늘,25.328,0,1209,5740,0
20160411,1201,양파,116.192,-9.085,1201,1442,2615
20160411,1202,대파,105.128,16.25,1202,2400,4039
20160412,1001,배추,129.967,3.831,1001,4873,4462
20160412,1101,무,98.912,-11.377,1101,1644.5,1957
20160412,1207,건고추,-11.97,0,1207,7560,10446
20160412,1209,마늘,38.14,2.367,12A9,8450,11338
20160412,1209,마늘,25.328,0,1209,5740,0
20160412,1201,양파,130.435,6.181,1201,1537,2647
20160412,1202,대파,106.496,0.662,1202,2416,4024
20160413,1001,배추,137.659,3.23,1001,5035.667,4462
20160413,1101,무,88.634,-5.396,1101,1560.3,1957
20160413,1207,건고추,-11.97,0,1207,7560,10446
20160610,1201,양파,-6.224,-4.425,1201,678,1527
20160610,1202,대파,-6.554,-5.958,1202,1326,4309
20160611,1001,배추,30.758,13.098,1001,1743.333,3023
20160611,1101,무,-32.091,-12.768,1101,802,1820
20160611,1207,건고추,-14.868,0,1207,7100,10185
20160611,1209,마늘,62.609,0,12A9,8750,12550
20160611,1209,마늘,76.52,0,1209,6300,0
20160611,1201,양파,-18.624,1.166,1201,686,1527
20160611,1202,대파,13.48,8.425,1202,1448,4309
20160612,1001,배추,30.758,13.098,1001,1743.333,3023
20160612,1101,무,-32.091,-12.768,1101,802,1820
20160612,1207,건고추,-14.868,0,1207,7100,10185
20160612,1209,마늘,62.609,0,12A9,8750,12550
20160612,1209,마늘,76.52,0,1209,6300,0
20160612,1201,양파,-18.624,1.166,1201,686,1527
20160612,1202,대파,13.48,8.425,1202,1448,4309
20160613,1001,배추,24.831,-4.789,1001,1663.667,2931
20160613,1101,무,-29.213,4.078,1101,836.1,1815
20160613,1207,건고추,-14.868,0,1207,7100,10185
20160613,1209,마늘,62.609,0,12A9,8750,12550
20160613,1209,마늘,76.52,0,1209,6300,0
20160613,1201,양파,-22.894,-5.538,1201,650,1526
20160613,1202,대파,17.79,3.659,1202,1503,4312
20160614,1001,배추,13.053,-10.42,1001,1506.667,2860
20160614,1101,무,-29.89,-1.039,1101,827.5,1809
20160614,1207,건고추,-14.868,0,1207,7100,10185
20160614,1209,마늘,62.609,0,12A9,8750,12562
20160614,1209,마늘,76.52,0,1209,6300,0
20151212,1101,무,-26.133,0.17,1101,765.5,1373
20151212,1207,건고추,-11.584,0,1207,8060,10608
20151212,1209,마늘,29.764,3.497,12A9,7150,9709
20151212,1209,마늘,25.275,0,1209,5700,0
20151212,1201,양파,95.517,-0.064,1201,1570,2640
20151212,1202,대파,29.263,-3.975,1202,1736,4557
20151213,1001,배추,-39.751,-1.227,1001,1113.667,2202
20151213,1101,무,-26.133,0.17,1101,765.5,1373
20151213,1207,건고추,-11.584,0,1207,8060,10608
20151213,1209,마늘,29.764,3.497,12A9,7150,9709
20151213,1209,마늘,25.275,0,1209,5700,0
20151213,1201,양파,95.517,-0.064,1201,1570,2640
20151213,1202,대파,29.263,-3.975,1202,1736,4557
20151214,1001,배추,-40.671,-1.519,1001,1097,2175
20151214,1101,무,-18.226,9.676,1101,847.5,1375
20151214,1207,건고추,-11.584,0,1207,8060,10608
20151214,1209,마늘,29.764,3.497,12A9,7150,9709
20151214,1209,마늘,25.275,0,1209,5700,0
20151214,1201,양파,97.011,0.759,1201,1582,2683
20151214,1202,대파,20.402,-7.359,1202,1617,4694
20151215,1001,배추,-27.853,17.787,1001,1334.333,2178
20151215,1101,무,-12.054,7.083,1101,912.1,1326
20151215,1207,건고추,-12.023,-0.499,1207,8020,10608
20151215,1209,마늘,29.764,0,12A9,7150,9756
20151215,1209,마늘,26.154,0.697,1209,5740,0
20151215,1201,양파,91.656,-2.794,1201,1539,2694
20151215,1202,대파,32.911,9.412,1202,1785,4746
20151216,1001,배추,-40.076,-20.391,1001,1108.333,2157
20160212,1209,마늘,43.292,0,12A9,8000,10850
20160212,1209,마늘,38.185,0,1209,6000,0
20160212,1201,양파,53.059,-3.052,1201,1376,2693
20160212,1202,대파,81.359,12.991,1202,2802,6263
20160213,1001,배추,56.906,17.54,1001,3124.333,3003
